CP,Colonia,RACH-F,RAN-F,RAT-F,RDV-F,RCV-F,RACH-S,RAN-S,RAT-S,RDV-S,RCV-S,Fecha,Periodo
37204,Plaza Hidalgo,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37204,Plaza Hidalgo,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37204,Plaza Hidalgo,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37120,Plaza Mayor,0,4,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37120,Plaza Mayor,0,4,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37120,Plaza Mayor,0,4,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37290,Polígono Industrial Milenio,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37290,Polígono Industrial Milenio,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37290,Polígono Industrial Milenio,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37240,Popular Anaya,0,0,0,0,0,0,1,0,0,1,5/2025,MAY-JUN-JUL-24
37240,Popular Anaya,0,0,0,0,0,0,0,1,0,1,6/2025,MAY-JUN-JUL-24
37240,Popular Anaya,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37548,Popular Guadalajara,0,0,0,0,1,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37548,Popular Guadalajara,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37548,Popular Guadalajara,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37278,Popular Inca,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37278,Popular Inca,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37278,Popular Inca,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37278,Popular La Luz,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37278,Popular La Luz,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37278,Popular La Luz,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37109,Popular Maya,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37109,Popular Maya,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37109,Popular Maya,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37549,Popular Polanco,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37549,Popular Polanco,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37549,Popular Polanco,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37134,Porta Fontana,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37134,Porta Fontana,0,0,0,1,1,0,0,0,1,1,6/2025,MAY-JUN-JUL-24
37134,Porta Fontana,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37295,Porta Romani,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37295,Porta Romani,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37295,Porta Romani,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37134,Porta Toscana,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37134,Porta Toscana,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37134,Porta Toscana,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37280,Portal la Luz,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37280,Portal la Luz,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37280,Portal la Luz,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37100,Portales de La Arboleda,0,0,0,0,0,0,0,1,0,0,5/2025,MAY-JUN-JUL-24
37100,Portales de La Arboleda,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37100,Portales de La Arboleda,0,1,0,1,0,0,0,0,2,0,7/2025,MAY-JUN-JUL-24
37448,Portales de San Sebastián,1,2,0,1,0,1,1,2,1,2,5/2025,MAY-JUN-JUL-24
37448,Portales de San Sebastián,0,1,0,0,0,0,1,2,0,1,6/2025,MAY-JUN-JUL-24
37448,Portales de San Sebastián,0,0,0,0,0,0,1,0,0,4,7/2025,MAY-JUN-JUL-24
37290,Portales de Santa Úrsula,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37290,Portales de Santa Úrsula,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37290,Portales de Santa Úrsula,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37358,Portón Cañada,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37358,Portón Cañada,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37358,Portón Cañada,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37289,Portón de Bugambilias,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37289,Portón de Bugambilias,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37289,Portón de Bugambilias,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37297,Portón de Los Girasoles,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37297,Portón de Los Girasoles,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37297,Portón de Los Girasoles,1,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37669,Portón del Valle,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37669,Portón del Valle,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37669,Portón del Valle,0,1,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37278,Portones de San Pedrito,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37278,Portones de San Pedrito,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37278,Portones de San Pedrito,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37138,Portones del Campestre,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37138,Portones del Campestre,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37138,Portones del Campestre,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37299,Portones del Carmen,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37299,Portones del Carmen,0,1,0,0,1,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37299,Portones del Carmen,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37138,Portones del Gran Jardín,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37138,Portones del Gran Jardín,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37138,Portones del Gran Jardín,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37170,Portones del Moral,0,0,0,0,0,0,1,0,0,0,5/2025,MAY-JUN-JUL-24
37170,Portones del Moral,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37170,Portones del Moral,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37490,Pradera del Sol,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37490,Pradera del Sol,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37490,Pradera del Sol,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37290,Praderas de Agua Azul,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37290,Praderas de Agua Azul,0,0,0,0,0,0,2,0,0,2,6/2025,MAY-JUN-JUL-24
37290,Praderas de Agua Azul,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37210,Praderas de Santa Rosa,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37210,Praderas de Santa Rosa,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37210,Praderas de Santa Rosa,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37555,Praderas del Bosque,0,0,0,0,0,0,0,1,0,0,5/2025,MAY-JUN-JUL-24
37555,Praderas del Bosque,1,0,0,0,0,0,0,0,1,0,6/2025,MAY-JUN-JUL-24
37555,Praderas del Bosque,0,0,0,0,0,1,0,0,0,0,7/2025,MAY-JUN-JUL-24
37358,Praderas del Refugio,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37358,Praderas del Refugio,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37358,Praderas del Refugio,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37520,Praderas del Sur,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37520,Praderas del Sur,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37520,Praderas del Sur,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37238,Prado Hermoso,0,0,0,0,3,0,3,3,0,4,5/2025,MAY-JUN-JUL-24
37238,Prado Hermoso,0,1,0,0,0,0,2,1,0,1,6/2025,MAY-JUN-JUL-24
37238,Prado Hermoso,0,1,0,0,1,0,1,2,0,2,7/2025,MAY-JUN-JUL-24
37295,Prados de San Nicolás,0,0,0,0,2,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37295,Prados de San Nicolás,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37295,Prados de San Nicolás,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37295,Prados la Luz,0,1,0,0,1,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37295,Prados la Luz,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37295,Prados la Luz,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37480,Prados Verdes,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37480,Prados Verdes,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37480,Prados Verdes,0,0,0,0,0,0,1,0,0,0,7/2025,MAY-JUN-JUL-24
37669,Predio Rancho Viejo,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37669,Predio Rancho Viejo,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37669,Predio Rancho Viejo,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37288,Predio San Pedro o Jesús María,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37288,Predio San Pedro o Jesús María,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37288,Predio San Pedro o Jesús María,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37236,Presidentes de México,0,1,0,0,1,0,1,2,0,3,5/2025,MAY-JUN-JUL-24
37236,Presidentes de México,0,0,0,0,0,2,3,1,0,4,6/2025,MAY-JUN-JUL-24
37236,Presidentes de México,0,0,0,0,0,0,1,0,0,1,7/2025,MAY-JUN-JUL-24
37187,Privada del Moral,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37187,Privada del Moral,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37187,Privada del Moral,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37289,Privada del Pozo,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37289,Privada del Pozo,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37289,Privada del Pozo,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37100,Privada Echeveste,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37100,Privada Echeveste,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37100,Privada Echeveste,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37230,Privada Rinconada de las Flores,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37230,Privada Rinconada de las Flores,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37230,Privada Rinconada de las Flores,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37218,Privanza del Condado,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37218,Privanza del Condado,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37218,Privanza del Condado,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37210,Privanza los Naranjos,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37210,Privanza los Naranjos,0,1,0,0,1,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37210,Privanza los Naranjos,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37234,Providencia,0,0,0,0,0,1,0,0,0,1,5/2025,MAY-JUN-JUL-24
37234,Providencia,0,0,0,1,0,0,0,1,0,1,6/2025,MAY-JUN-JUL-24
37234,Providencia,0,0,0,0,0,0,0,0,0,2,7/2025,MAY-JUN-JUL-24
37689,Providencia Uno,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37689,Providencia Uno,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37689,Providencia Uno,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37278,Pueblo Nuevo,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37278,Pueblo Nuevo,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37278,Pueblo Nuevo,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37667,Puerta de San Germán (Morelos),0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37667,Puerta de San Germán (Morelos),0,0,0,0,0,0,0,0,1,0,6/2025,MAY-JUN-JUL-24
37667,Puerta de San Germán (Morelos),0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37664,Puerta del Cerro,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37664,Puerta del Cerro,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37664,Puerta del Cerro,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37670,Puerta del Sol,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37670,Puerta del Sol,0,1,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37670,Puerta del Sol,1,1,0,0,1,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37359,Puerta Dorada,0,0,0,0,0,1,0,0,0,0,5/2025,MAY-JUN-JUL-24
37359,Puerta Dorada,0,0,0,0,0,0,0,0,1,0,6/2025,MAY-JUN-JUL-24
37359,Puerta Dorada,1,0,0,1,0,2,0,0,1,0,7/2025,MAY-JUN-JUL-24
37544,Puerta Lisboa,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37544,Puerta Lisboa,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37544,Puerta Lisboa,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37547,Puerta San Carlos,0,0,0,0,0,2,0,0,0,0,5/2025,MAY-JUN-JUL-24
37547,Puerta San Carlos,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37547,Puerta San Carlos,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37480,Puerta San Rafael,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37480,Puerta San Rafael,0,1,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37480,Puerta San Rafael,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37125,Puertas de La Alborada,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37125,Puertas de La Alborada,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37125,Puertas de La Alborada,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37128,Punta Campestre,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37128,Punta Campestre,0,3,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37128,Punta Campestre,0,2,0,0,0,0,0,0,1,0,7/2025,MAY-JUN-JUL-24
37358,Punta Cañada,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37358,Punta Cañada,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37358,Punta Cañada,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37355,Punta del Sol,1,0,0,0,0,2,0,0,0,0,5/2025,MAY-JUN-JUL-24
37355,Punta del Sol,0,0,0,0,0,0,0,0,1,1,6/2025,MAY-JUN-JUL-24
37355,Punta del Sol,0,0,0,0,0,1,0,1,0,2,7/2025,MAY-JUN-JUL-24
37359,Punta Dorada,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37359,Punta Dorada,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37359,Punta Dorada,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37295,Punta Nogal la Luz,0,0,0,0,0,1,0,1,0,1,5/2025,MAY-JUN-JUL-24
37295,Punta Nogal la Luz,0,0,0,0,0,1,0,0,0,0,6/2025,MAY-JUN-JUL-24
37295,Punta Nogal la Luz,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37200,Punta Nogal Morelos,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37200,Punta Nogal Morelos,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37200,Punta Nogal Morelos,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37298,Punto Verde,0,0,0,0,0,0,1,0,0,1,5/2025,MAY-JUN-JUL-24
37298,Punto Verde,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37298,Punto Verde,0,0,0,2,0,0,0,1,1,2,7/2025,MAY-JUN-JUL-24
37290,Purísima de Jerez,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37290,Purísima de Jerez,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37290,Purísima de Jerez,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37217,Quinta Hilario Medina,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37217,Quinta Hilario Medina,0,0,0,0,0,1,0,0,0,0,6/2025,MAY-JUN-JUL-24
37217,Quinta Hilario Medina,0,0,0,0,0,0,0,1,0,1,7/2025,MAY-JUN-JUL-24
37107,Quinta los Castillos,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37107,Quinta los Castillos,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37107,Quinta los Castillos,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37210,Quinta Los Naranjos,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37210,Quinta Los Naranjos,0,0,0,0,0,0,0,0,0,2,6/2025,MAY-JUN-JUL-24
37210,Quinta Los Naranjos,0,0,0,0,0,0,0,1,0,1,7/2025,MAY-JUN-JUL-24
37288,Quintas del Sol,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37288,Quintas del Sol,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37288,Quintas del Sol,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37208,Quintas San Lorenzo,0,1,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37208,Quintas San Lorenzo,0,1,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37208,Quintas San Lorenzo,0,1,0,1,1,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37120,Rancho La Florida,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37120,Rancho La Florida,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37120,Rancho La Florida,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37689,Rancho los González,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37689,Rancho los González,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37689,Rancho los González,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37687,Rancho Nuevo de La Luz,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37687,Rancho Nuevo de La Luz,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37687,Rancho Nuevo de La Luz,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37664,Rancho Nuevo de la Venta,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37664,Rancho Nuevo de la Venta,0,0,0,0,1,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37664,Rancho Nuevo de la Venta,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37687,Rancho Nuevo del Maguey,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37687,Rancho Nuevo del Maguey,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37687,Rancho Nuevo del Maguey,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37667,Rancho San José de los Sapos,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37667,Rancho San José de los Sapos,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37667,Rancho San José de los Sapos,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37669,Rancho Seco,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37669,Rancho Seco,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37669,Rancho Seco,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37355,Real 2000,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37355,Real 2000,0,0,0,0,2,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37355,Real 2000,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37128,Real Campestre,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37128,Real Campestre,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37128,Real Campestre,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37178,Real de Bugambilias,1,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37178,Real de Bugambilias,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37178,Real de Bugambilias,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37178,Real de Camelinas,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37178,Real de Camelinas,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37178,Real de Camelinas,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37538,Real de Jerez,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37538,Real de Jerez,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37538,Real de Jerez,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37357,Real de La Joya,0,0,0,0,1,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37357,Real de La Joya,0,0,0,0,0,0,0,0,0,1,6/2025,MAY-JUN-JUL-24
37357,Real de La Joya,0,0,0,0,1,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37419,Real de Las Palmas,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37419,Real de Las Palmas,0,0,0,0,0,0,0,0,1,0,6/2025,MAY-JUN-JUL-24
37419,Real de Las Palmas,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37353,Real de León,0,0,0,0,0,0,1,0,0,1,5/2025,MAY-JUN-JUL-24
37353,Real de León,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37353,Real de León,0,0,0,0,0,0,0,0,1,1,7/2025,MAY-JUN-JUL-24
37210,Real de los Naranjos,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37210,Real de los Naranjos,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37210,Real de los Naranjos,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37318,Real de Mariches,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37318,Real de Mariches,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37318,Real de Mariches,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37207,Real de San Antonio,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37207,Real de San Antonio,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37207,Real de San Antonio,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37218,Real de San José,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37218,Real de San José,0,0,0,0,0,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37218,Real de San José,0,0,0,0,0,2,1,0,0,1,7/2025,MAY-JUN-JUL-24
37297,Real de Villas,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37297,Real de Villas,0,2,0,0,2,0,0,0,0,0,6/2025,MAY-JUN-JUL-24
37297,Real de Villas,0,0,0,0,0,0,0,0,0,0,7/2025,MAY-JUN-JUL-24
37178,Real del Bosque,0,0,0,0,0,2,1,0,0,1,5/2025,MAY-JUN-JUL-24
37178,Real del Bosque,0,0,0,0,0,0,1,1,0,0,6/2025,MAY-JUN-JUL-24
37178,Real del Bosque,0,0,0,0,0,0,0,1,0,1,7/2025,MAY-JUN-JUL-24
37209,Real del Castillo,0,0,0,0,0,0,0,0,0,0,5/2025,MAY-JUN-JUL-24
37209,Real del Castillo,0,0,0,0,0,0,1,0,0,0,6/2025,MAY-JUN-JUL-24
